"737415741088075776","rt @aejohnsonphd: ersula ore is doing work up in here talking about her own racialized violence from police.  #rsa16 https://t.co/nttiyhmyl2"
"737294189780733952","rt @ruthieoo: .@latxguerita begins her talk on the intersections of mental disability &amp; race/latinx w/ this powerful slide. #rsa16 https://…"
"737115325863501828","rt @ruthieoo: .@latxguerita begins her talk on the intersections of mental disability &amp; race/latinx w/ this powerful slide. #rsa16 https://…"
"737079235500740608","rt @trafficjamas: @rachelbigeyes plugs k. manthey's https://t.co/4devgapvrv: ""challenging notions of what it means to look ""professional"".""…"
"737079121000431616","rt @trafficjamas: @rachelbigeyes plugs k. manthey's https://t.co/4devgapvrv: ""challenging notions of what it means to look ""professional"".""…"
"737071757027332096","rt @ruthieoo: .@latxguerita: what can we learn about madness &amp; race if we look more closely at small cases (eg madness in latinx communitie…"
"737046021558132736","rt @ruthieoo: .@latxguerita begins her talk on the intersections of mental disability &amp; race/latinx w/ this powerful slide. #rsa16 https://…"
"737045876326182912","rt @ruthieoo: .@latxguerita begins her talk on the intersections of mental disability &amp; race/latinx w/ this powerful slide. #rsa16 https://…"
"737045368395997184","rt @ruthieoo: .@latxguerita begins her talk on the intersections of mental disability &amp; race/latinx w/ this powerful slide. #rsa16 https://…"
"737031750510104576","rt @jkurr: terrill begins #rsa16 super session about the post racial ""utopia"" of obama and a selfie at a trump rally. https://t.co/yxqcxw7x…"
"737025751531302912","rt @ruthieoo: .@latxguerita: what can we learn about madness &amp; race if we look more closely at small cases (eg madness in latinx communitie…"
"737023767633924096","rt @ruthieoo: .@latxguerita: what can we learn about madness &amp; race if we look more closely at small cases (eg madness in latinx communitie…"
"737023603930238977","rt @ruthieoo: .@latxguerita: what can we learn about madness &amp; race if we look more closely at small cases (eg madness in latinx communitie…"
"737023424976060416",".@latxguerita: what can we learn about madness &amp; race if we look more closely at small cases (eg madness in latinx communities) #rsa16 #ss4"
"737016812861198336","hi! any presentations on race and digital rhetoric at #rsa16? let me know if there is 😊"
"737013467006263297","rt @sstuglin: @r_e_terrill opening slide, sets up discussion of trump and post-racial campaign. #rsa16 https://t.co/byykouz8f3"
"737013358793261056","rt @ruthieoo: .@latxguerita begins her talk on the intersections of mental disability &amp; race/latinx w/ this powerful slide. #rsa16 https://…"
"737011937079222273","now, j. david cisneros explains ""racial presidentialities."" #rsa16 @illinoiscomm https://t.co/uuee809vz8"
"737009713297166336","rt @ruthieoo: .@latxguerita begins her talk on the intersections of mental disability &amp; race/latinx w/ this powerful slide. #rsa16 https://…"
"737009313730924546","rt @ruthieoo: .@latxguerita begins her talk on the intersections of mental disability &amp; race/latinx w/ this powerful slide. #rsa16 https://…"
"737008301305561092","rt @ruthieoo: .@latxguerita begins her talk on the intersections of mental disability &amp; race/latinx w/ this powerful slide. #rsa16 https://…"
"737007904897798144","rt @ruthieoo: .@latxguerita begins her talk on the intersections of mental disability &amp; race/latinx w/ this powerful slide. #rsa16 https://…"
"737007314465640448","rt @ruthieoo: .@latxguerita begins her talk on the intersections of mental disability &amp; race/latinx w/ this powerful slide. #rsa16 https://…"
"737006340246261762","rt @ruthieoo: .@latxguerita begins her talk on the intersections of mental disability &amp; race/latinx w/ this powerful slide. #rsa16 https://…"
"737006099811946496",".@latxguerita begins her talk on the intersections of mental disability &amp; race/latinx w/ this powerful slide. #rsa16 https://t.co/r8ztbuimyq"
"737004920952524800","@r_e_terrill opening slide, sets up discussion of trump and post-racial campaign. #rsa16 https://t.co/byykouz8f3"
"737004637413363712","rt @jkurr: terrill begins #rsa16 super session about the post racial ""utopia"" of obama and a selfie at a trump rally. https://t.co/yxqcxw7x…"
"737004580567928833","terrill begins #rsa16 super session about the post racial ""utopia"" of obama and a selfie at a trump rally. https://t.co/yxqcxw7xty"
