"737398989360877569","rt @lmeloncon: #rsa16 is great inspiration to start the summer writing. retreating this week to write with great friends. #womenintc #medrh…"
"737297488974106624","rt @drccedillo: @omizorm on digitally researching positive/negative valences of words in movie reviews; ""woman"" framed as negative #rsa16 #…"
"737137061065555969","rt @lmeloncon: #rsa16 is great inspiration to start the summer writing. retreating this week to write with great friends. #womenintc #medrh…"
"737137061065555969","rt @lmeloncon: #rsa16 is great inspiration to start the summer writing. retreating this week to write with great friends. #womenintc #medrh…"
"737102618691051520","#rsa16 is great inspiration to start the summer writing. retreating this week to write with great friends. #womenintc #medrhet"
"737021023997067264","rt @drccedillo: @omizorm on digitally researching positive/negative valences of words in movie reviews; ""woman"" framed as negative #rsa16 #…"
"737020599604805632","rt @drccedillo: @omizorm on digitally researching positive/negative valences of words in movie reviews; ""woman"" framed as negative #rsa16 #…"
"737020522958094336","rt @drccedillo: @omizorm on digitally researching positive/negative valences of words in movie reviews; ""woman"" framed as negative #rsa16 #…"
"737020085261369348","rt @jsanofranchini: .@omizorm shows that ""women"" more likely to occur in negative reviews #rsa16 #ss1"
"737019858307715072","@omizorm on digitally researching positive/negative valences of words in movie reviews; ""woman"" framed as negative #rsa16 #ss1"
"737018743927279616",".@omizorm shows that ""women"" more likely to occur in negative reviews #rsa16 #ss1"
"736968084049780736","moseley - women are minorities in firefighting community - how did they gain access? how can they achieve greater equality?
#rsa16"
"736967982170181632","#rsa16 #p12 scholar-advocates: practical, praxis, and situated rhetorics as researchers; women fire-fighters and re-hypermasculinization"
"736942436765814784","enoch: when schools and childcare centers became secondary homes, women were able to enter workplace. #rsa16"
"736941722471682050","enoch shows wartime childcare centers were made to be homelike until nation no longer needed women workers #rsa16 https://t.co/vxwbhfd6t2"
"736940936501022721","enoch: home = site for science instead of mothering, home functioned as spatial rhetoric to make a space for ethos in 19th c women #rsa16"
"736940274455302145","enoch: how do women's understanding of the home impact their relationship w/ work? #rsa16"
"736939966735978496","enoch's forthcoming book offers a rhetorical history of american home; how this space enables and constrains women's work. #rsa16"
"736933575665258496","really interesting panel on burke and the deceitful woman today #rsa16"
"736923828077662208","ratcliffe: woman as the gadget of gadgets in burke, glittering gadgets #n7 #rsa16"
"736921777574662144","krista ratcliffe: begins with traditional renderings of the deceitful woman, burke's opening with samson (and delilah) #n7 #rsa16"
"736918632425521152","michelle ballif getting laughs on career boost of specializing in deceitful woman (vs. burke) #n7 #rsa16"
"736917940667330562","jensen: need to bear witness to silent women in rhetoric of motives 2/2 #n7 #rsa16"
"736916280876408832",".@ruthieoo ""please note: do not touch a pregnant woman without her consent"" #n9 #rsa16"
"736913422584057856","so excited for #n7 'kenneth burke &amp; the trope of the deceitful woman' #rsa16"
"736910825961750528","rt @lbdehertogh: anyone else run into this problem when conference prepping? #rsa16 #medrhet #womenintc https://t.co/oe2xftgpei"
"736910731325677568","panel n7: kenneth burke and the trope of the deceitful woman. @rhetandchange @rhetsoc #rsa16"
"736790384119042048","rt @chanson_2013: in progress: ramirez &amp; enoch's meztizas rhetoric anthology, 25 primary writings of mexican women 1887-1922. it'll be epic…"
"736790384119042048","rt @chanson_2013: in progress: ramirez &amp; enoch's meztizas rhetoric anthology, 25 primary writings of mexican women 1887-1922. it'll be epic…"
"736673008648065024","rt @matthewboedy: lehn: ""true woman"" rhetoric today in evangelicalism is legacy of schlafly, yet appropriating feminism and pop culture. #r…"
"736647984839020544","this woman just tapped me on the shoulder &amp; told me not to use my phone bc it is rude--i was tweeting the presentation #rsa16"
"736632327158280192","rt @matthewboedy: lehn: ""true woman"" rhetoric today in evangelicalism is legacy of schlafly, yet appropriating feminism and pop culture. #r…"
"736632139735834628","how does the ""new true woman"" of biblical womanhood functions in today's society? #rsa16"
"736631617184268288","lehn: ""true woman"" rhetoric today in evangelicalism is legacy of schlafly, yet appropriating feminism and pop culture. #rsa16"
"736625921482981376","rt @chanson_2013: in progress: ramirez &amp; enoch's meztizas rhetoric anthology, 25 primary writings of mexican women 1887-1922. it'll be epic…"
"736624292826320896","rt @hmcoenen: the diversity of stories of invisible (&amp; uncompensated) work by women academics is carefully discussed at #rsa16 #i18"
"736623410961362948","rt @hmcoenen: the diversity of stories of invisible (&amp; uncompensated) work by women academics is carefully discussed at #rsa16 #i18"
"736622345281015808","in progress: ramirez &amp; enoch's meztizas rhetoric anthology, 25 primary writings of mexican women 1887-1922. it'll be epic. #rsa16"
"736605897154269184",".@jcburgess25 talks about the renaming of ic rosary club to ic women's club as way of serving all women, not just catholic women #i7 #rsa16"
"736605623551438849","the diversity of stories of invisible (&amp; uncompensated) work by women academics is carefully discussed at #rsa16 #i18"
"736603200594313216",".@jcburgess25 considers how local women and their rhetorical practices influence religious practice following vatican ii #i7 #rsa16"
"736602712897425408",".@jcburgess25 outlines the community and social influence of the immaculate conception women's club in columbus, oh #i7 #rsa16"
"736601545396080640","up next at #i7 #rsa16 @jcburgess25 presents ""the lived and rhetorical responses of two catholic women's groups following vatican ii"""
"736599960632729602","rt @rhetgrrrl: @christateston racism, not race, tells us why black women die of cancer #rsa16"
"736599780965502977","rt @rhetgrrrl: @christateston racism, not race, tells us why black women die of cancer #rsa16"
"736599543144456193","rt @rhetgrrrl: @christateston racism, not race, tells us why black women die of cancer #rsa16"
"736599304891203585","@christateston racism, not race, tells us why black women die of cancer #rsa16"
"736583798733824012","rt @cfshrc: #c13 need to affirm other women's choices in their work/personal lives as well as affirming our own. ""good for her not for me.""…"
"736577497362468865","rt @adampnewman89: i should note, that throughout this talk cooper turns to formerly neglected af-am women as rhetors we need to recognize…"
"736576780920885248","i should note, that throughout this talk cooper turns to formerly neglected af-am women as rhetors we need to recognize #rsa16 #h2"
"736576748545048577","sheri rysdam talks about women feeling disempowered during childbirth. but birth stories have the capacity to change that. #medrhet #rsa16"
"736575798610657281",".@lbdehertogh : digital storytelling provides ways for women to collectively enhance their health literacy. #rsa16 #medrhet"
"736558097938976768","@pvanhaitsma to speak on digital curation &amp; archives in graduate edu., including feminist &amp; women's rhetorics seminar 5/28 2pm rm 201 #rsa16"
"736539043127787520","#rsa16 #womenintc #medrhet lots of interesting things here https://t.co/3yp0vo2vtr"
"736532029936930817","rt @mariatnovotny: join @kellerej @lbdehertogh sat, 5/28 11-12:15 at #rsa16 #h12 as we talk #medrhet &amp; how women negotiate healthcare https…"
"736531738843873280","rt @mariatnovotny: join @kellerej @lbdehertogh sat, 5/28 11-12:15 at #rsa16 #h12 as we talk #medrhet &amp; how women negotiate healthcare https…"
"736528565445922817","renea frey discusses rhetoric, philosophy, and women's parrhesia. #f8 #rsa16"
"736316284867072000","knight - truth ""refused to prioritize"" parts of herself over others in arguing for rights of african amer women
#rsa16"
"736299404693540864","rt @alwayselizabeth: #rsa16 jennifer heusel - dolezel event prompts the question: how do we critique the construction of white womanhood?"
"736292712203321344","rt @ceiwertz: .@svroundtree asks composition as a field: ""where are the black women in your anthologies?"" #d7 #rsa16"
"736292688744620034","rt @stridentsoprano: sherita roundtree on comp. studies redefined thru black women scholars' dialogic practices #rsa16 @svroundtree https:/…"
"736292178029318145","rt @ceiwertz: .@svroundtree asks w/o body mentors ""how then do black emerging women scholars gain entrée into their fields and  institution…"
"736291763317542916","rt @anetv: jenny andrus talks about how small stories are woven together in domestic violence, exonerates men, objectifies women. #rsa16"
"736289216309698561","jenny andrus talks about how small stories are woven together in domestic violence, exonerates men, objectifies women. #rsa16"
"736287462851547142","rt @kerielizabeth: we need a multidimensional research approach that can include academic women's experiences. @rachelbigeyes #rsa16"
"736286998734966784","we need a multidimensional research approach that can include academic women's experiences. @rachelbigeyes #rsa16"
"736286905340420096","#rsa16  #e24 @trafficjamas great presentation on (re)articulating ""woman"" @ women's colleges. love the research stories. want to hear more!"
"736286256489975809","examined 15 recent stories. common points: women raped by acquaintance men, alcohol involved, institutional disinterest #rsa16"
"736286253663059968","rt @mariatnovotny: join @kellerej @lbdehertogh sat, 5/28 11-12:15 at #rsa16 #h12 as we talk #medrhet &amp; how women negotiate healthcare https…"
"736283272213331968","@rachelbigeyes ""negotiations of identity and power: researching academic women and conducting a feminist rhetorical practice"" #rsa16"
"736282758402674688","rt @mariatnovotny: join @kellerej @lbdehertogh sat, 5/28 11-12:15 at #rsa16 #h12 as we talk #medrhet &amp; how women negotiate healthcare https…"
"736282642669293573","listening to @rachelbigeyes talk about researching academic women at #rsa16"
"736282496585850881","rt @mariatnovotny: join @kellerej @lbdehertogh sat, 5/28 11-12:15 at #rsa16 #h12 as we talk #medrhet &amp; how women negotiate healthcare https…"
"736282328364912640","join @kellerej @lbdehertogh sat, 5/28 11-12:15 at #rsa16 #h12 as we talk #medrhet &amp; how women negotiate healthcare https://t.co/xjk0v1waee"
"736281138419892225","zender examines the narrative of smith college and how it articulates (and rearticulates) itself as a *women's* college. #rsa16 #e24"
"736280594959699968","rt @ceiwertz: .@svroundtree asks composition as a field: ""where are the black women in your anthologies?"" #d7 #rsa16"
"736280221083652096","rt @alwayselizabeth: #rsa16 jennifer heusel - dolezel event prompts the question: how do we critique the construction of white womanhood?"
"736280066745864192","bree gannon speaking on young religious women's uses of pinterest #e25 #rsa16"
"736279256754356224","rt @ceiwertz: .@svroundtree asks composition as a field: ""where are the black women in your anthologies?"" #d7 #rsa16"
"736278104679829505","panel e16: women's political rhetorics. @rhetandchange @rhetsoc #rsa16"
"736270980440555520","@laughternstrife which means more individualism &amp; doesn't allow for a collective. women take burdens on themselves. #rsa16 #d14"
"736270673220374528","postfeminism has a silencing effect, women afraid of the consequences. this also, laware argues, has an atomizing effect. #rsa16 #d14"
